id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000133313.13	1557.525459	2.275317748	0.344423191	6.606168831	3.94E-11	2.43E-09
ENSG00000231507.1	7.141520028	2.275566362	0.942628515	2.414064847	0.015775654	0.066826128
ENSG00000227466.1	3.631806806	2.276189826	1.364839479	1.667734456	0.095368452	0.238869509
ENSG00000141682.11	278.8912844	2.27946235	0.300744311	7.579403062	3.47E-14	3.13E-12
ENSG00000205837.6	10.00455511	2.282472985	1.145275354	1.992946916	0.04626726	0.144304425
ENSG00000174749.5	558.2848803	2.287283567	0.252865278	9.045463188	1.49E-19	2.21E-17
ENSG00000108771.11	228.7706964	2.291495545	0.267194915	8.576119599	9.81E-18	1.29E-15
ENSG00000238015.2	4.903342446	2.29191732	1.005047557	2.280406837	0.02258357	0.086991406
ENSG00000102010.13	299.2253047	2.295400845	0.634549975	3.617368111	0.000297614	0.003049063
ENSG00000230534.5	6.473646524	2.301099698	0.764069483	3.011636703	0.002598434	0.01712092
ENSG00000090659.16	10.58206138	2.310535731	0.976710499	2.365630075	0.017999419	0.073482389
ENSG00000187997.10	12.50887463	2.314323485	0.846899505	2.732701426	0.006281725	0.033631628
ENSG00000225099.1	6.23753027	2.315721071	0.683482962	3.388118211	0.000703739	0.006064539
ENSG00000271304.1	4.422191265	2.3163938	0.940873702	2.461960404	0.013817992	0.060593262
ENSG00000170469.9	8.436130312	2.316544575	1.285160007	1.802533974	0.071461435	0.195214421
ENSG00000230641.1	3.593996043	2.319665069	1.184479293	1.958383809	0.050184993	0.153175667
ENSG00000223722.3	9.374371714	2.320453484	0.808505135	2.870054109	0.004104016	0.024256769
ENSG00000280734.1	1161.150512	2.325105636	0.26574111	8.749514273	2.14E-18	2.89E-16
ENSG00000114127.9	16033.36262	2.327479809	0.217811895	10.68573328	1.19E-26	3.06E-24
ENSG00000201545.1	3.014996358	2.32809038	1.258438725	1.849983105	0.064315985	0.181819586
ENSG00000235782.1	4.374235569	2.32907801	1.339263197	1.739074153	0.08202172	0.215026974
ENSG00000255364.1	4.186460921	2.338373319	1.093683911	2.138070512	0.032511021	0.112337244
ENSG00000130066.15	11456.81182	2.339047219	0.217512274	10.75363323	5.70E-27	1.50E-24
ENSG00000086300.14	5304.91685	2.339379172	0.27424967	8.530107505	1.46E-17	1.88E-15
ENSG00000152558.13	10981.21527	2.339819179	0.254232596	9.203458631	3.47E-20	5.48E-18
ENSG00000117010.14	94.28100142	2.34036091	0.406588656	5.756090036	8.61E-09	3.56E-07
ENSG00000248988.1	3.227154502	2.344373072	1.036409526	2.262014206	0.023696526	0.089887469
ENSG00000103642.10	1256.191276	2.346623243	0.222215143	10.560141	4.56E-26	1.13E-23
ENSG00000269901.1	2.695278207	2.347845217	1.259949373	1.863444093	0.062399811	0.177823335
ENSG00000225342.2	1344.685163	2.34884165	0.233953173	10.03979395	1.02E-23	2.24E-21
ENSG00000140464.18	1167.879162	2.349210472	0.26210294	8.96293063	3.16E-19	4.63E-17
ENSG00000267461.1	3.555464644	2.349961038	1.181805693	1.988449583	0.04676199	0.145407462
ENSG00000264324.1	136.2774817	2.351022697	0.33424699	7.033788698	2.01E-12	1.46E-10
ENSG00000272468.1	6.171977979	2.35709517	0.822278338	2.866541731	0.004149834	0.024454225
ENSG00000229054.1	38.87555088	2.358003512	0.556484378	4.237322025	2.26E-05	0.000362091
ENSG00000075399.11	159.2605732	2.361894226	0.291943398	8.090247103	5.95E-16	6.48E-14
ENSG00000115109.12	533.7237767	2.36582477	0.200225471	11.81580322	3.23E-32	1.19E-29
ENSG00000182782.7	1367.621503	2.366396597	0.336596529	7.030365423	2.06E-12	1.48E-10
ENSG00000242616.3	78.38819648	2.368075745	0.412271723	5.743968388	9.25E-09	3.78E-07
ENSG00000198814.11	6567.713035	2.370166614	0.279226947	8.488316178	2.10E-17	2.66E-15
ENSG00000188290.9	4.872207479	2.370613631	0.929953341	2.54917481	0.010797816	0.050509831
ENSG00000227527.2	4.588938426	2.372380936	1.241973862	1.910169777	0.056111357	0.165270598
ENSG00000276566.1	12.13103305	2.373449624	1.588833178	1.493831862	0.135219571	0.302861854
ENSG00000026103.18	4299.682167	2.380805418	0.262892399	9.056197225	1.35E-19	2.03E-17
ENSG00000272669.1	71.17679909	2.382064602	0.318146778	7.487313301	7.03E-14	6.17E-12
ENSG00000231868.1	4.865742397	2.382186519	0.950932258	2.505106435	0.012241455	0.055351549
ENSG00000138772.11	979.1805688	2.38257276	0.382404391	6.230505753	4.65E-10	2.43E-08
ENSG00000141837.17	31.96544762	2.385773426	0.486411905	4.904841763	9.35E-07	2.34E-05
ENSG00000166527.6	1313.455722	2.386580796	0.394610189	6.047945187	1.47E-09	7.16E-08
ENSG00000138496.15	6205.908676	2.389787615	0.190091703	12.57176183	3.02E-36	1.46E-33
ENSG00000215014.4	9.29245153	2.393128466	0.94452334	2.533689072	0.011286883	0.052177434
ENSG00000224121.1	4.96297499	2.393659811	1.461115941	1.638240844	0.101371463	0.249580773
ENSG00000236937.2	4.012441096	2.398697612	1.088221314	2.204236934	0.027507686	0.100234353
ENSG00000233461.4	120.8791375	2.399297581	0.332357503	7.219026383	5.24E-13	4.07E-11
ENSG00000146425.9	1197.322608	2.40073391	0.286795308	8.370896739	5.72E-17	6.85E-15
ENSG00000223091.1	3.947407268	2.402355803	1.35537918	1.772460312	0.076318178	0.20429935
ENSG00000188010.11	4.594827646	2.403980153	1.24588015	1.929543667	0.053663405	0.160628321
ENSG00000279958.1	6.485201373	2.407617627	1.240103858	1.941464509	0.05220196	0.157589695
ENSG00000279320.1	439.7025693	2.41024014	0.291923321	8.256415183	1.50E-16	1.74E-14
ENSG00000227788.1	7.44259068	2.415058803	0.730699397	3.305133154	0.000949313	0.007728489
ENSG00000133321.9	990.3783012	2.417851975	0.223853968	10.80102352	3.40E-27	9.17E-25
ENSG00000135604.9	3585.115915	2.417941305	0.304092742	7.951328548	1.85E-15	1.90E-13
ENSG00000135148.10	2449.225177	2.420192171	0.25110455	9.638185239	5.52E-22	1.05E-19
ENSG00000173626.8	41.68949843	2.421616299	0.533213924	4.541547383	5.58E-06	0.000108071
ENSG00000185339.7	55.84491249	2.423840135	0.461126023	5.256350796	1.47E-07	4.64E-06
ENSG00000213904.7	348.2428969	2.427362367	0.451711349	5.37370241	7.71E-08	2.60E-06
ENSG00000099834.17	6.441512307	2.430224586	1.13313272	2.144695447	0.031977205	0.11100946
ENSG00000123685.7	42.36394118	2.433735093	0.550349237	4.422164926	9.77E-06	0.000174968
ENSG00000074660.14	742.4195002	2.44706951	0.192878229	12.68712141	6.97E-37	3.76E-34
ENSG00000166923.9	48.99680881	2.448435286	0.914325088	2.677860772	0.007409401	0.038227349
ENSG00000073737.15	1314.007346	2.454027111	0.26778395	9.16420535	4.99E-20	7.84E-18
ENSG00000279536.1	8.480357734	2.454469323	1.282324767	1.914077765	0.05561022	0.164423982
ENSG00000222202.1	5.804426895	2.456642463	2.295591315	1.070156716	0.284548774	0.488047878
ENSG00000269667.1	4.103985215	2.457863321	1.221874179	2.011551895	0.044267195	0.139981644
ENSG00000100342.19	478.4584853	2.459085878	0.276745507	8.885730095	6.35E-19	9.07E-17
ENSG00000228318.3	777.3125302	2.459538619	0.367415447	6.694162259	2.17E-11	1.40E-09
ENSG00000258922.1	4.592605516	2.463804803	1.010805586	2.437466549	0.014790583	0.063729615
ENSG00000180061.8	39.74125219	2.464485557	0.435396692	5.660322191	1.51E-08	5.85E-07
ENSG00000199562.1	5.305647257	2.466231203	0.982994196	2.508897014	0.012110879	0.054967403
ENSG00000260810.1	7.37809916	2.468029337	0.779485068	3.166230425	0.001544284	0.011369862
ENSG00000267365.1	363.6186838	2.470541405	0.435077965	5.678387793	1.36E-08	5.35E-07
ENSG00000152952.10	20.99938468	2.470643734	0.75215735	3.284743189	0.001020754	0.008207963
ENSG00000026751.15	2117.808044	2.473468616	0.300787661	8.223304804	1.98E-16	2.27E-14
ENSG00000171016.10	3.51923707	2.47391067	1.268976202	1.949532753	0.051231835	0.155512563
ENSG00000225177.4	9.850608072	2.475406003	0.821155897	3.014538423	0.002573706	0.016991047
ENSG00000143479.14	19.41511925	2.476016966	0.629830738	3.931241866	8.45E-05	0.001087051
ENSG00000096968.11	4116.308937	2.477005609	0.228570176	10.83695892	2.30E-27	6.34E-25
ENSG00000134809.7	116.3632268	2.478115405	0.378874894	6.540722133	6.12E-11	3.67E-09
ENSG00000024526.15	17.23328834	2.49165647	0.767085891	3.248210532	0.001161333	0.009116465
ENSG00000173193.12	35150.64301	2.495991438	0.218728719	11.41135671	3.67E-30	1.16E-27
ENSG00000170180.18	411.5094894	2.496296943	0.402302672	6.205022034	5.47E-10	2.84E-08
ENSG00000234117.2	29.03509071	2.504576871	0.612654083	4.088076682	4.35E-05	0.000628762
ENSG00000240065.6	2041.389081	2.508625219	0.261597647	9.589632201	8.84E-22	1.68E-19
ENSG00000170581.12	5673.028532	2.510801783	0.21873461	11.47875859	1.69E-30	5.55E-28
ENSG00000144034.13	206.5858195	2.513169466	0.312202709	8.049800328	8.29E-16	8.90E-14
ENSG00000272369.1	17.11061938	2.513847878	0.674116262	3.729101373	0.000192164	0.002153961
ENSG00000234515.1	5.638022153	2.514418798	0.943527801	2.664912254	0.007700841	0.039320234
ENSG00000104320.12	6301.249465	2.518995878	0.307953341	8.179797204	2.84E-16	3.19E-14
ENSG00000250966.2	4.989766183	2.521307803	1.033039476	2.440669365	0.01466007	0.063293804
ENSG00000188282.11	45.86052716	2.532499466	0.350307687	7.229357396	4.85E-13	3.81E-11
ENSG00000225075.1	83.22280477	2.535646746	0.258455891	9.810752374	1.01E-22	2.07E-20
ENSG00000267293.1	82.15072253	2.538927056	0.412785023	6.150724744	7.71E-10	3.92E-08
ENSG00000129682.12	62.73317688	2.539758603	0.587262706	4.324740148	1.53E-05	0.000257675
ENSG00000130303.11	511.8098806	2.544349259	0.235729914	10.79349337	3.69E-27	9.84E-25
ENSG00000264684.1	15.72037991	2.553033603	0.596907277	4.277102495	1.89E-05	0.000310423
ENSG00000100911.12	2374.774579	2.557771445	0.194771953	13.13213428	2.15E-39	1.42E-36
ENSG00000171860.4	923.0744624	2.56033142	0.635143968	4.031104046	5.55E-05	0.000766961
ENSG00000176046.8	5.605439028	2.562347141	1.154967559	2.218544687	0.026517716	0.097677983
ENSG00000157601.12	5142.539665	2.565408869	0.33511752	7.655251412	1.93E-14	1.79E-12
ENSG00000234518.2	201.9000578	2.565714811	0.325820685	7.874622244	3.42E-15	3.42E-13
ENSG00000221963.5	14757.4614	2.566200866	0.184211451	13.93073475	4.12E-44	3.91E-41
ENSG00000258227.5	356.9344331	2.567173887	0.352030575	7.292474198	3.04E-13	2.45E-11
ENSG00000126860.10	1561.965073	2.569172165	0.418984887	6.131896978	8.68E-10	4.40E-08
ENSG00000211665.2	4.031447604	2.569462418	1.049990306	2.447129657	0.014399903	0.062489199
ENSG00000079385.20	2567.158133	2.580193129	0.423125545	6.097937496	1.07E-09	5.35E-08
ENSG00000254288.1	12.08289492	2.582595477	0.883205355	2.924116642	0.003454353	0.021298398
ENSG00000155363.17	1016.329443	2.5853582	0.197798902	13.07063978	4.85E-39	2.95E-36
ENSG00000130222.9	5.162421204	2.585362232	0.927904144	2.78623848	0.005332363	0.029605227
ENSG00000250174.4	3.711244358	2.587691972	1.103213138	2.345595682	0.018996702	0.076643093
ENSG00000231528.2	21.91020394	2.589338284	0.922139251	2.807968842	0.004985505	0.028087302
ENSG00000205413.6	8721.638009	2.590899697	0.285665544	9.069696182	1.19E-19	1.81E-17
ENSG00000184979.9	44.21720579	2.591876306	0.470605254	5.507537972	3.64E-08	1.30E-06
ENSG00000272666.1	186.2270292	2.5918909	0.342614064	7.565045267	3.88E-14	3.46E-12
ENSG00000102524.10	3537.150165	2.593456353	0.275299872	9.420477858	4.49E-21	8.00E-19
ENSG00000225840.2	3.537929476	2.598528116	1.171381946	2.218344004	0.026531386	0.097713153
ENSG00000138166.5	145.4941488	2.601876242	0.468688928	5.551392586	2.83E-08	1.04E-06
ENSG00000117226.10	1679.028911	2.603004559	0.277831058	9.369019351	7.32E-21	1.28E-18
ENSG00000229091.2	8.844690706	2.603940284	0.697008866	3.735878278	0.000187061	0.00210873
ENSG00000165704.13	97.25134356	2.606853866	0.441429956	5.905475666	3.52E-09	1.60E-07
ENSG00000269720.1	12.74019411	2.612783359	0.613847693	4.256403324	2.08E-05	0.000336633
ENSG00000233286.1	8.009060503	2.622911518	1.124598767	2.332308726	0.019684456	0.078654878
ENSG00000257576.1	5.071585386	2.629143152	1.151114047	2.283998844	0.022371599	0.08639249
ENSG00000173369.14	48.003585	2.633234181	0.569252106	4.625778549	3.73E-06	7.67E-05
ENSG00000225964.4	100.9703997	2.633611875	0.294888952	8.93085976	4.23E-19	6.07E-17
ENSG00000143333.6	13.28047833	2.634755736	0.613153207	4.297059374	1.73E-05	0.000288753
ENSG00000259042.2	37.17674448	2.640499088	0.439165984	6.012530988	1.83E-09	8.84E-08
ENSG00000233235.1	14.15218443	2.643878191	0.593429385	4.455253242	8.38E-06	0.000153044
ENSG00000235172.6	4.05968456	2.643935236	1.190309532	2.221216553	0.026336298	0.097206073
ENSG00000107201.8	7872.323543	2.64926411	0.231958546	11.4212826	3.27E-30	1.05E-27
ENSG00000260714.1	6.297122269	2.670228316	0.943625217	2.82975515	0.004658364	0.026707578
ENSG00000254449.1	14.76944048	2.673569023	0.690772984	3.870401832	0.000108656	0.001332597
ENSG00000279560.1	5.149447814	2.680912803	0.904458512	2.964108102	0.003035616	0.019340327
ENSG00000137628.15	3277.296881	2.690156361	0.215280143	12.49607292	7.84E-36	3.58E-33
ENSG00000258581.2	37.53485411	2.698258935	1.073085557	2.514486304	0.011920593	0.054305036
ENSG00000135114.11	2065.660896	2.700927869	0.345291764	7.822161288	5.19E-15	5.09E-13
ENSG00000224672.4	3.28672935	2.718465458	1.091717078	2.490082378	0.012771349	0.057094167
ENSG00000135378.3	1855.973276	2.723233504	0.246453636	11.04967873	2.20E-28	6.36E-26
ENSG00000255414.1	17.58932082	2.725864318	0.91565973	2.976940264	0.002911407	0.018728055
ENSG00000115415.17	15708.54026	2.733994914	0.175267091	15.59902034	7.39E-55	1.03E-51
ENSG00000088827.11	186.1852526	2.740737215	0.423337636	6.47411659	9.54E-11	5.61E-09
ENSG00000107566.12	1069.139297	2.757747123	0.298133433	9.250043175	2.24E-20	3.59E-18
ENSG00000128203.6	133.7900803	2.766991037	0.371867535	7.440797529	1.00E-13	8.44E-12
ENSG00000264399.1	4.764278457	2.772571413	0.917516478	3.021821928	0.002512583	0.016694453
ENSG00000164045.10	8.770530272	2.780052404	0.831885809	3.341867807	0.000832167	0.006944097
ENSG00000223353.2	15.99483632	2.784722395	0.955907661	2.913170914	0.003577787	0.021879545
ENSG00000132274.14	13092.30779	2.784846101	0.247350477	11.25870518	2.10E-29	6.30E-27
ENSG00000104312.7	1192.803181	2.789392089	0.289117742	9.647945057	5.02E-22	9.67E-20
ENSG00000185507.18	997.235641	2.792136729	0.329422529	8.47585238	2.33E-17	2.93E-15
ENSG00000182333.13	15.61979796	2.797537824	0.992775592	2.81789545	0.004833955	0.027442185
ENSG00000271947.1	60.84744622	2.808401947	0.498957586	5.628538427	1.82E-08	6.94E-07
ENSG00000255398.2	2081.078688	2.808789729	0.332757326	8.440955341	3.15E-17	3.91E-15
ENSG00000249502.1	86.39679607	2.814031697	0.446233507	6.306186451	2.86E-10	1.54E-08
ENSG00000023171.13	1195.682939	2.816745832	0.430517893	6.542691664	6.04E-11	3.63E-09
ENSG00000111181.11	149.8655033	2.817789762	0.352838552	7.986059755	1.39E-15	1.47E-13
ENSG00000043591.5	4.873611271	2.81794651	1.235737694	2.280375943	0.022585401	0.086991406
ENSG00000175800.5	3.606057782	2.825023413	1.158578019	2.438354057	0.014754315	0.063619598
ENSG00000258872.2	2.86378726	2.836176348	1.367633014	2.073784648	0.038099316	0.125969815
ENSG00000079102.15	5.372477168	2.839959974	1.128743123	2.516037454	0.011868257	0.054159917
ENSG00000242550.4	27.9118918	2.841060217	0.662360823	4.289293866	1.79E-05	0.000297732
ENSG00000267416.1	3.341929792	2.848914897	1.217293386	2.340368336	0.01926473	0.077473952
ENSG00000166257.7	13.69937089	2.850313232	0.738635809	3.858888507	0.000113904	0.001384779
ENSG00000273272.1	148.1511489	2.853312368	0.398643213	7.157559135	8.21E-13	6.24E-11
ENSG00000115267.5	4771.293877	2.857451326	0.22097076	12.93135494	2.99E-38	1.73E-35
ENSG00000178146.9	116.1900207	2.858606121	0.305170273	9.367249604	7.44E-21	1.29E-18
ENSG00000180340.6	21.03975684	2.860565316	0.738003537	3.876086186	0.00010615	0.001310677
ENSG00000130489.11	278.7580341	2.866142606	0.211711421	13.5379688	9.33E-42	8.20E-39
ENSG00000197301.6	57.07657469	2.866300033	1.002303915	2.8597115	0.004240266	0.024851416
ENSG00000101871.13	3.337260564	2.874230623	1.145114657	2.509993742	0.01207333	0.054842391
ENSG00000266913.1	13.72024839	2.880857271	0.638517798	4.511788523	6.43E-06	0.000121528
ENSG00000170439.6	10.88460563	2.887287743	0.992399754	2.909399898	0.003621233	0.022086076
ENSG00000256249.1	1947.396517	2.896494261	0.328501494	8.817294036	1.17E-18	1.61E-16
ENSG00000125148.6	680.6718834	2.904153895	0.346091168	8.391297345	4.81E-17	5.85E-15
ENSG00000251018.2	3.272596659	2.904263269	1.380801958	2.103316303	0.035438129	0.119745115
ENSG00000111335.11	5115.89536	2.904332511	0.249337954	11.64817655	2.34E-31	8.05E-29
ENSG00000238000.1	31.07160549	2.9102431	0.391162817	7.439978889	1.01E-13	8.47E-12
ENSG00000121858.9	9048.397065	2.919443921	0.255963143	11.40571993	3.92E-30	1.22E-27
ENSG00000188582.7	23.00473283	2.920342102	0.864480734	3.378145961	0.000729763	0.006228774
ENSG00000258521.1	42.38863268	2.93288001	0.345593059	8.486513074	2.13E-17	2.69E-15
ENSG00000159871.13	25.74372004	2.936388161	0.570745843	5.144826191	2.68E-07	7.93E-06
ENSG00000260588.1	4.000717111	2.93745405	1.256184626	2.338393569	0.019366841	0.077700068
ENSG00000272821.1	288.0205753	2.944594295	0.221294789	13.30620709	2.13E-40	1.63E-37
ENSG00000198829.6	70.74517719	2.95452751	0.334164509	8.84153591	9.44E-19	1.31E-16
ENSG00000235150.1	20.60822828	2.958070787	0.737593909	4.010432773	6.06E-05	0.000823867
ENSG00000260729.1	3.162450282	2.961442856	1.778361693	1.665264647	0.095859968	0.239847206
ENSG00000237372.2	11.76769075	2.98017473	0.8606968	3.462514013	0.000535154	0.004870295
ENSG00000166278.13	26.01101375	2.994688502	0.448683556	6.674388802	2.48E-11	1.58E-09
ENSG00000152778.8	4449.563728	3.000277032	0.308608141	9.721963351	2.43E-22	4.88E-20
ENSG00000142089.14	6941.652574	3.011436675	0.604043718	4.985461458	6.18E-07	1.66E-05
ENSG00000197472.13	3.075136989	3.012018647	1.278992488	2.354993227	0.018523043	0.075141305
ENSG00000225886.2	34.18752654	3.023749578	0.608610023	4.968287517	6.75E-07	1.77E-05
ENSG00000180284.5	3.460754145	3.027805698	1.367214194	2.214580356	0.026788882	0.09837113
ENSG00000213512.1	7.682447243	3.02929149	0.947245325	3.198000992	0.001383838	0.010494769
ENSG00000132530.15	6897.725889	3.038857143	0.27078658	11.2223329	3.17E-29	9.39E-27
ENSG00000162433.13	41.00011335	3.040053775	0.365056459	8.327626323	8.25E-17	9.83E-15
ENSG00000261211.1	14.39770843	3.041564503	1.766770328	1.721539271	0.085153012	0.220360492
ENSG00000204022.8	30.91518215	3.043122496	0.785536809	3.873940039	0.00010709	0.001317657
ENSG00000177409.10	13599.46797	3.044626222	0.250655338	12.14666423	5.98E-34	2.53E-31
ENSG00000156587.14	4260.012632	3.059342518	0.232399487	13.16415351	1.41E-39	9.56E-37
ENSG00000228701.1	7.053828526	3.076992176	1.186325325	2.593717012	0.00949446	0.046010867
ENSG00000262636.1	7.331984994	3.077764432	1.011233257	3.043575171	0.00233785	0.015772173
ENSG00000068079.6	719.4068411	3.087489602	0.324702392	9.508675274	1.93E-21	3.63E-19
ENSG00000183850.12	3.977515543	3.090672477	1.20029407	2.574929389	0.010026055	0.047877539
ENSG00000090104.10	91.74799627	3.099943531	0.292233106	10.60777671	2.74E-26	6.84E-24
ENSG00000254877.1	5.820958068	3.106184612	1.198143453	2.592498089	0.009528171	0.046140046
ENSG00000188313.11	6709.437083	3.117566912	0.247542855	12.59404925	2.28E-36	1.12E-33
ENSG00000133106.13	3622.437301	3.124961248	0.349767306	8.934400657	4.09E-19	5.92E-17
ENSG00000138119.15	855.6943612	3.125506398	0.248164279	12.59450559	2.26E-36	1.12E-33
ENSG00000188004.8	337.2427158	3.125508676	0.330245771	9.464189851	2.96E-21	5.40E-19
ENSG00000279296.1	6025.08874	3.135877827	0.26236761	11.95222927	6.32E-33	2.50E-30
ENSG00000256577.2	7.061341061	3.161994055	0.837886539	3.773773545	0.000160797	0.001847798
ENSG00000234065.2	14.05464929	3.170231833	0.68865611	4.60350498	4.15E-06	8.37E-05
ENSG00000223549.1	31.27360217	3.174156854	0.542233535	5.853855674	4.80E-09	2.09E-07
